date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2010-01-04,-0.03621310091364404,-0.03595130091364404,11900.000000000022,26.18000000000005,0.0022,0.11900000000000022,HIGH_VOL,"['3MINDIA.NS', 'NATIONALUM.NS', 'NESTLEIND.NS']","['NATIONALUM.NS', 'NESTLEIND.NS']",False,100000.0,96378.6899086356,0.8809999999999998,0.11900000000000022,0.04760000000000009,1.0,0.03966666666666674,-0.03621310091364405
2010-02-03,0.05893742860071669,0.05991228025637934,42706.78428546829,93.95492542803024,0.0022,0.4431143889375667,HIGH_VOL,"['WHIRLPOOL.NS', 'ABBOTINDIA.NS', 'POONAWALLA.NS']",[],False,96378.6899086356,102059.00206375643,0.5568856110624333,0.4431143889375667,0.5179449940226876,81.33211167421842,0.25,0.02059002063756421
2010-03-08,0.016046891901040392,0.017146891901040393,51029.501031878215,112.26490227013208,0.0022,0.5,HIGH_VOL,"['CHOLAFIN.NS', 'JKCEMENT.NS', '3MINDIA.NS']",['CHOLAFIN.NS'],False,102059.00206375643,103696.73183740159,0.5,0.5,0.45937586723012636,7.391640050491809,0.1792627314896963,0.03696731837401579
2010-04-08,-0.039089747157794556,-0.03798974715779456,51848.365918700794,114.06640502114175,0.0022,0.5,HIGH_VOL,"['JUBLFOOD.NS', 'APARINDS.NS', 'POONAWALLA.NS']","['JUBLFOOD.NS', 'APARINDS.NS']",False,103696.73183740159,99643.25280878793,0.5,0.5,0.45730157202813476,7.161071539938879,0.17523757298725287,-0.003567471912120701
2010-05-10,-0.020898410647021304,-0.018698410647021303,99643.25280878793,219.21515617933346,0.0022,1.0,BULL,"['BAJFINANCE.NS', 'SARDAEN.NS', 'EICHERMOT.NS', 'INDIANB.NS', 'NATCOPHARM.NS']","['SARDAEN.NS', 'INDIANB.NS', 'NATCOPHARM.NS']",False,99643.25280878793,97560.86719338491,0.0,1.0,0.438292946877279,5.56913123080678,0.20861871725973824,-0.024391328066150852
2010-06-08,0.03859417348314614,0.039694173483146133,48780.43359669245,107.31695391272339,0.0022,0.4999999999999999,HIGH_VOL,"['ABBOTINDIA.NS', 'ABB.NS', 'WHIRLPOOL.NS']",[],False,97560.86719338491,101326.14822701259,0.5000000000000001,0.4999999999999999,0.22353545533248154,1.5859348313244708,0.1675916048878684,0.013261482270125802
2010-07-07,-0.06548006132397267,-0.06340139359245006,95737.90667225834,210.62339467896837,0.0022,0.9448489688739152,BULL,"['KIRLOSENG.NS', 'HINDPETRO.NS', 'TRENT.NS', 'NATCOPHARM.NS', 'LINDEINDIA.NS']","['KIRLOSENG.NS', 'NATCOPHARM.NS', 'LINDEINDIA.NS']",False,101326.14822701259,94691.30582738586,0.05515103112608477,0.9448489688739152,0.5079050474779202,29.95919612458773,0.25,-0.05308694172614137
2010-08-05,0.04226180645049333,0.043361806450493326,47345.65291369293,104.16043641012446,0.0022,0.5,HIGH_VOL,"['BBTC.NS', 'UBL.NS', 'PAGEIND.NS']","['BBTC.NS', 'PAGEIND.NS']",False,94691.30582738586,98693.13146680732,0.5,0.5,0.48507381846727093,12.296590604925601,0.190415494536275,-0.013068685331926844
2010-09-03,0.012809610969404731,0.01324961096940473,19738.626293361463,43.42497784539522,0.0022,0.17142857142857143,BEAR,"['WOCKPHARMA.NS', 'UBL.NS', 'NATCOPHARM.NS', 'UNOMINDA.NS', 'ATUL.NS']",['UBL.NS'],False,98693.13146680732,99957.35208624943,0.8,0.2,0.45494108074976114,6.915589224824316,0.041952373661206944,-0.00042647913750570865
2010-10-05,-0.02626389522539426,-0.02406389522539426,99957.35208624943,219.90617458974876,0.0022,1.0,BULL,"['CCL.NS', 'SUPREMEIND.NS', 'IDBI.NS', 'BERGEPAINT.NS', 'DLF.NS']","['SUPREMEIND.NS', 'BERGEPAINT.NS', 'DLF.NS']",False,99957.35208624943,97332.08266404833,0.0,1.0,0.47842666074817175,10.495149968068777,0.23136721455898554,-0.02667917335951675
