date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2010-01-04,-0.04871686254271857,-0.04819326254271857,23800.000000000044,52.3600000000001,0.0022,0.23800000000000043,HIGH_VOL,"['3MINDIA.NS', 'NATIONALUM.NS', 'NESTLEIND.NS', 'NAVINFLUOR.NS', 'NATCOPHARM.NS']","['NATIONALUM.NS', 'NESTLEIND.NS', 'NATCOPHARM.NS']",False,100000.0,95128.31374572814,0.7619999999999996,0.23800000000000043,0.04760000000000009,1.0,0.04760000000000009,-0.048716862542718564
2010-02-03,0.08277317173833962,0.08442730940337898,71525.1485356772,157.35532677848985,0.0022,0.75188075683607,HIGH_VOL,"['WHIRLPOOL.NS', 'ABBOTINDIA.NS', 'POONAWALLA.NS', 'UNOMINDA.NS', 'TITAN.NS']",['UNOMINDA.NS'],False,95128.31374572814,103002.38599658194,0.24811924316392997,0.75188075683607,0.5181714940798027,84.60504559321788,0.25,0.030023859965819355
2010-03-08,0.03909176299659834,0.04129176299659834,103002.38599658193,226.60524919248024,0.0022,0.9999999999999999,HIGH_VOL,"['CHOLAFIN.NS', 'JKCEMENT.NS', '3MINDIA.NS', 'BATAINDIA.NS', 'VEDL.NS']",['CHOLAFIN.NS'],False,103002.38599658194,107028.93085804446,1.1102230246251565e-16,0.9999999999999999,0.47346374084878007,9.460377231637384,0.2220944813283304,0.07028930858044458
2010-04-08,-0.10700116049582759,-0.10480116049582759,107028.93085804446,235.46364788769785,0.0022,1.0,HIGH_VOL,"['JUBLFOOD.NS', 'APARINDS.NS', 'POONAWALLA.NS', 'APOLLOTYRE.NS', 'TATAELXSI.NS']","['JUBLFOOD.NS', 'APARINDS.NS', 'APOLLOTYRE.NS', 'TATAELXSI.NS']",False,107028.93085804446,95576.711049606,0.0,1.0,0.47868152985439455,10.55443587655381,0.22140465332510353,-0.04423288950394
2010-05-10,-0.020898410647021304,-0.018698410647021303,95576.711049606,210.26876430913322,0.0022,1.0,BULL,"['BAJFINANCE.NS', 'SARDAEN.NS', 'EICHERMOT.NS', 'INDIANB.NS', 'NATCOPHARM.NS']","['SARDAEN.NS', 'INDIANB.NS', 'NATCOPHARM.NS']",False,95576.711049606,93579.30969379963,0.0,1.0,0.438292946877279,5.56913123080678,0.20861871725973824,-0.06420690306200372
2010-06-08,0.041531171939895375,0.043731171939895376,93579.30969379962,205.87448132635916,0.0022,0.9999999999999999,HIGH_VOL,"['ABBOTINDIA.NS', 'ABB.NS', 'WHIRLPOOL.NS', 'FEDERALBNK.NS', 'GODREJCP.NS']",['FEDERALBNK.NS'],False,93579.30969379963,97465.76809470955,1.1102230246251565e-16,0.9999999999999999,0.3268958652775442,2.418435756421381,0.2025017754728163,-0.025342319052904516
2010-07-07,-0.06548006132397267,-0.06340139359245006,92090.43048479047,202.59894706653904,0.0022,0.9448489688739152,BULL,"['KIRLOSENG.NS', 'HINDPETRO.NS', 'TRENT.NS', 'NATCOPHARM.NS', 'LINDEINDIA.NS']","['KIRLOSENG.NS', 'NATCOPHARM.NS', 'LINDEINDIA.NS']",False,97465.76809470955,91083.70362287987,0.05515103112608477,0.9448489688739152,0.5079050474779202,29.95919612458773,0.25,-0.08916296377120136
2010-08-05,0.07074287324038246,0.07294287324038246,91083.70362287985,200.38414797033568,0.0022,0.9999999999999998,HIGH_VOL,"['BBTC.NS', 'UBL.NS', 'PAGEIND.NS', 'CENTRALBK.NS', 'POONAWALLA.NS']","['BBTC.NS', 'PAGEIND.NS']",False,91083.70362287987,97527.22652253784,2.220446049250313e-16,0.9999999999999998,0.49000420841417763,14.090511796142382,0.2398657450316947,-0.024727734774621646
2010-09-03,0.06404805484702368,0.06624805484702367,97527.22652253782,214.55989834958322,0.0022,0.8888888888888887,BEAR,"['WOCKPHARMA.NS', 'UBL.NS', 'NATCOPHARM.NS', 'UNOMINDA.NS', 'ATUL.NS']",['UBL.NS'],False,97527.22652253784,103773.65567593144,1.1102230246251565e-16,0.9999999999999999,0.45494108074976114,6.915589224824316,0.20976186830603472,0.03773655675931442
2010-10-05,-0.02626389522539426,-0.02406389522539426,103773.65567593144,228.3020424870492,0.0022,1.0,BULL,"['CCL.NS', 'SUPREMEIND.NS', 'IDBI.NS', 'BERGEPAINT.NS', 'DLF.NS']","['SUPREMEIND.NS', 'BERGEPAINT.NS', 'DLF.NS']",False,103773.65567593144,101048.15525610263,0.0,1.0,0.47842666074817175,10.495149968068777,0.23136721455898554,0.01048155256102623
