date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2011-01-03,-0.024301167439643456,-0.023777567439643453,23800.000000000044,52.3600000000001,0.0022,0.23800000000000043,HIGH_VOL,"['3MINDIA.NS', 'NMDC.NS', 'NHPC.NS', 'NESTLEIND.NS', 'NAVINFLUOR.NS']","['NMDC.NS', 'NHPC.NS', 'NESTLEIND.NS', 'NAVINFLUOR.NS']",False,100000.0,97569.88325603565,0.7619999999999996,0.23800000000000043,0.04760000000000009,1.0,0.04760000000000009,-0.0243011674396435
2011-02-02,-0.03669107083543172,-0.03449107083543172,97569.88325603565,214.65374316327845,0.0022,1.0,HIGH_VOL,"['JINDALSAW.NS', 'HCLTECH.NS', 'ZYDUSLIFE.NS', 'APOLLOHOSP.NS', 'NATIONALUM.NS']","['JINDALSAW.NS', 'HCLTECH.NS', 'ZYDUSLIFE.NS']",False,97569.88325603565,93989.93975808364,0.0,1.0,0.42685776560721805,4.912203674515845,0.20918315356710512,-0.060100602419163596
2011-03-04,0.0046763567928459595,0.006876356792845959,93989.93975808362,206.77786746778398,0.0022,0.9999999999999999,HIGH_VOL,"['BAJAJFINSV.NS', 'JBCHEPHARM.NS', 'EXIDEIND.NS', 'NESTLEIND.NS', 'KOTAKBANK.NS']","['BAJAJFINSV.NS', 'JBCHEPHARM.NS', 'EXIDEIND.NS']",False,93989.93975808364,94429.47025133054,1.1102230246251565e-16,0.9999999999999999,0.47668656044755703,10.10751930921815,0.2269362660768038,-0.055705297486694616
2011-04-04,-0.1130128960406838,-0.11081289604068381,94429.47025133054,207.7448345529272,0.0022,1.0,HIGH_VOL,"['GRAVITA.NS', 'EICHERMOT.NS', 'DLF.NS', 'TRENT.NS', 'AMBUJACEM.NS']","['GRAVITA.NS', 'EICHERMOT.NS', 'DLF.NS', 'AMBUJACEM.NS']",False,94429.47025133054,83757.72234664008,0.0,1.0,0.48068438266513797,11.044721830179105,0.23152938157806346,-0.16242277653359927
2011-05-06,-0.007485039639153947,-0.005285039639153947,83757.72234664009,184.2669891626082,0.0022,1.0000000000000002,HIGH_VOL,"['HFCL.NS', 'JUBLFOOD.NS', 'ASTRAL.NS', 'ABBOTINDIA.NS', 'HINDPETRO.NS']","['HFCL.NS', 'ABBOTINDIA.NS', 'HINDPETRO.NS']",False,83757.72234664008,83130.79247479023,-2.220446049250313e-16,1.0000000000000002,0.48038812868229486,10.969349754931784,0.2243935606720544,-0.16869207525209773
2011-06-07,0.061850773782633435,0.06405077378263344,83130.79247479023,182.8877434445385,0.0022,1.0,HIGH_VOL,"['ECLERX.NS', 'BRITANNIA.NS', 'ADANIPORTS.NS', 'BATAINDIA.NS', 'ASIANPAINT.NS']",['ASIANPAINT.NS'],False,83130.79247479023,88272.49631451954,0.0,1.0,0.3927747483836207,3.634413932622974,0.20783980826278856,-0.11727503685480467
2011-07-06,0.083551404525934,0.085751404525934,88272.49631451954,194.19949189194298,0.0022,0.8888888888888888,HIGH_VOL,"['GODFRYPHLP.NS', 'BATAINDIA.NS', 'GODREJPROP.NS', 'IGL.NS', 'IDEA.NS']",[],False,88272.49631451954,95647.78736260798,0.0,1.0,0.4841781661673116,12.01862594272783,0.23294326975857538,-0.04352212637392017
2011-08-05,0.026395149023455675,0.02859172053735069,95498.72958536007,210.09720508779216,0.0022,0.8875036419777831,HIGH_VOL,"['CGCL.NS', 'PETRONET.NS', 'PIIND.NS', 'IDEA.NS', 'MUTHOOTFIN.NS']","['CGCL.NS', 'MUTHOOTFIN.NS']",False,95647.78736260798,98172.42496380783,0.0015584027749939722,0.998441597225006,0.4971589390112506,17.87466348285077,0.25,-0.01827575036192164
2011-09-08,-0.10857080554963598,-0.10637080554963599,98172.42496380783,215.97933492037726,0.0022,0.8888888888888888,HIGH_VOL,"['PAGEIND.NS', 'CHAMBLFERT.NS', 'PIIND.NS', 'HEROMOTOCO.NS', 'AMBUJACEM.NS']","['PAGEIND.NS', 'CHAMBLFERT.NS', 'PIIND.NS', 'HEROMOTOCO.NS']",False,98172.42496380783,87513.76570272603,0.0,1.0,0.4627526128525801,7.800497650293395,0.21644659710273678,-0.12486234297273968
2011-10-10,0.1467812942605642,0.1489812942605642,87513.76570272601,192.53028454599723,0.0022,0.9999999999999999,HIGH_VOL,"['GALLANTT.NS', 'EICHERMOT.NS', 'DLF.NS', 'INFY.NS', 'SHREECEM.NS']",['GALLANTT.NS'],False,87513.76570272603,100359.14949818792,1.1102230246251565e-16,0.9999999999999999,0.4929461032066037,15.43403101360995,0.24381954141648285,0.003591494981879162
