Date,Ticker,predicted_alpha,actual_alpha,Period
2012-01-03,3MINDIA.NS,0.0,-0.13508655573961098,Test
2012-01-03,AARTIIND.NS,0.0,0.09376187392217665,Test
2012-01-03,ABB.NS,0.0,0.24287354088514287,Test
2012-01-03,ABBOTINDIA.NS,0.0,-0.0183343255765,Test
2012-01-03,ABREL.NS,0.0,0.10570703664400251,Test
2012-01-03,ACC.NS,0.0,0.0,Test
2012-01-03,ACE.NS,0.0,0.05117827413621742,Test
2012-01-03,ADANIENT.NS,0.0,0.27119882173123133,Test
2012-01-03,ADANIPORTS.NS,0.0,-0.011332957538489008,Test
2012-01-03,ADANIPOWER.NS,0.0,0.10317887892929631,Test
2012-01-03,AIAENG.NS,0.0,-0.040810255214429624,Test
2012-01-03,AJANTPHARM.NS,0.0,0.003663980841426495,Test
2012-01-03,AMBUJACEM.NS,0.0,0.004770442297284752,Test
2012-01-03,ANANTRAJ.NS,0.0,0.3333323210923596,Test
2012-01-03,APARINDS.NS,0.0,-0.02743221360153253,Test
2012-01-03,APLAPOLLO.NS,0.0,-0.06199014378824756,Test
2012-01-03,APOLLOHOSP.NS,0.0,-0.069127438721286,Test
2012-01-03,APOLLOTYRE.NS,0.0,0.007787310307988307,Test
2012-01-03,ASAHIINDIA.NS,0.0,-0.03657224706101404,Test
2012-01-03,ASHOKLEY.NS,0.0,0.006435847969104971,Test
2012-01-03,ASIANPAINT.NS,0.0,-0.01107107900613706,Test
2012-01-03,ASTRAL.NS,0.0,-0.057386073090763656,Test
2012-01-03,ATUL.NS,0.0,0.06129118585322786,Test
2012-01-03,AUROPHARMA.NS,0.0,0.20086463103106317,Test
2012-01-03,AXISBANK.NS,0.0,0.05557457326874203,Test
2012-01-03,BAJAJ-AUTO.NS,0.0,-0.05914453456248597,Test
2012-01-03,BAJAJFINSV.NS,0.0,-0.10834821317622892,Test
2012-01-03,BAJAJHLDNG.NS,0.0,-0.17341362131673663,Test
2012-01-03,BAJFINANCE.NS,0.0,0.08050912848214391,Test
2012-01-03,BALKRISIND.NS,0.0,0.07201229285743295,Test
2012-01-03,BALRAMCHIN.NS,0.0,0.20099979604034773,Test
2012-01-03,BANKBARODA.NS,0.0,-0.11944477451774117,Test
2012-01-03,BANKINDIA.NS,0.0,-0.0005484202007975392,Test
2012-01-03,BATAINDIA.NS,0.0,0.10203932763727401,Test
2012-01-03,BAYERCROP.NS,0.0,-0.0651279270870941,Test
2012-01-03,BBTC.NS,0.0,-0.04145318243338124,Test
2012-01-03,BEL.NS,0.0,-0.10465766581953462,Test
2012-01-03,BEML.NS,0.0,0.0,Test
2012-01-03,BERGEPAINT.NS,0.0,0.01107107900613706,Test
2012-01-03,BHARATFORG.NS,0.0,-0.02754089223733666,Test
2012-01-03,BHARTIARTL.NS,0.0,0.006144353046109358,Test
2012-01-03,BHEL.NS,0.0,-0.08692005495733515,Test
2012-01-03,BIOCON.NS,0.0,-0.08735283948455316,Test
2012-01-03,BLUEDART.NS,0.0,-0.08705179220041404,Test
2012-01-03,BLUESTARCO.NS,0.0,-0.1060647241973123,Test
2012-01-03,BOSCHLTD.NS,0.0,-0.06705739513998737,Test
2012-01-03,BPCL.NS,0.0,0.12482246668202188,Test
2012-01-03,BRIGADE.NS,0.0,0.24766895933149702,Test
2012-01-03,BRITANNIA.NS,0.0,0.0012830729832762344,Test
2012-01-03,BSOFT.NS,0.0,-0.1408301247409537,Test
2012-01-03,CANBK.NS,0.0,0.03404629480330067,Test
2012-01-03,CANFINHOME.NS,0.0,0.010948282457740183,Test
2012-01-03,CARBORUNIV.NS,0.0,-0.01772004467409291,Test
2012-01-03,CASTROLIND.NS,0.0,0.02092516847032888,Test
2012-01-03,CCL.NS,0.0,0.04547993689624011,Test
2012-01-03,CEATLTD.NS,0.0,0.029598670914796538,Test
2012-01-03,CENTRALBK.NS,0.0,0.027115847532908965,Test
2012-01-03,CESC.NS,0.0,0.07563323970582872,Test
2012-01-03,CGCL.NS,0.0,-0.0034586392184883796,Test
2012-01-03,CGPOWER.NS,0.0,0.020597960826438687,Test
2012-01-03,CHAMBLFERT.NS,0.0,-0.03263809876667843,Test
2012-01-03,CHENNPETRO.NS,0.0,-0.05805147274536114,Test
2012-01-03,CHOLAFIN.NS,0.0,0.09693457171654406,Test
2012-01-03,CHOLAHLDNG.NS,0.0,0.0029805349664275005,Test
2012-01-03,CIPLA.NS,0.0,0.0,Test
2012-01-03,COALINDIA.NS,0.0,-0.12768605193412189,Test
2012-01-03,COFORGE.NS,0.0,0.036476582395867346,Test
2012-01-03,COLPAL.NS,0.0,-0.028306118068691655,Test
2012-01-03,CONCOR.NS,0.0,-0.08980063080730137,Test
2012-01-03,COROMANDEL.NS,0.0,-0.17953887949979108,Test
2012-01-03,CRISIL.NS,0.0,-0.07306812592520856,Test
2012-01-03,CUB.NS,0.0,-0.11432324895387036,Test
2012-01-03,CUMMINSIND.NS,0.0,0.08469366274896337,Test
2012-01-03,CYIENT.NS,0.0,0.05054300331569131,Test
2012-01-03,DABUR.NS,0.0,-0.07511433289881689,Test
2012-01-03,DCMSHRIRAM.NS,0.0,-0.08137309547221375,Test
2012-01-03,DEEPAKFERT.NS,0.0,0.02237951594827997,Test
2012-01-03,DEEPAKNTR.NS,0.0,-0.15289750364906382,Test
2012-01-03,DIVISLAB.NS,0.0,-0.03934822306127994,Test
2012-01-03,DLF.NS,0.0,0.006895779590121359,Test
2012-01-03,DRREDDY.NS,0.0,-0.021329874645369798,Test
2012-01-03,ECLERX.NS,0.0,-0.11360771918423931,Test
2012-01-03,EICHERMOT.NS,0.0,-0.039600283293145494,Test
2012-01-03,EIDPARRY.NS,0.0,-0.0032811641730345897,Test
2012-01-03,EIHOTEL.NS,0.0,-0.08065023432411447,Test
2012-01-03,ELECON.NS,0.0,-0.0006107415187854293,Test
2012-01-03,ELGIEQUIP.NS,0.0,-0.04492602075766354,Test
2012-01-03,EMAMILTD.NS,0.0,0.058254250756141976,Test
2012-01-03,ENGINERSIN.NS,0.0,0.030112058424649785,Test
2012-01-03,ESCORTS.NS,0.0,-0.00488994807181109,Test
2012-01-03,EXIDEIND.NS,0.0,0.0817169721745493,Test
2012-01-03,FACT.NS,0.0,0.2563684944892176,Test
2012-01-03,FEDERALBNK.NS,0.0,-0.0733958311389949,Test
2012-01-03,FINCABLES.NS,0.0,-0.06142072417350922,Test
2012-01-03,FORTIS.NS,0.0,0.069127438721286,Test
2012-01-03,FSL.NS,0.0,0.1303622680462993,Test
2012-01-03,GABRIEL.NS,0.0,-0.033097993146675775,Test
2012-01-03,GAIL.NS,0.0,-0.07475698408065744,Test
2012-01-03,GALLANTT.NS,0.0,-0.17521088463598672,Test
2012-01-03,GESHIP.NS,0.0,-0.0035238776275710315,Test
2012-01-03,GILLETTE.NS,0.0,-0.17161269947092334,Test
2012-01-03,GLAXO.NS,0.0,-0.14510129537738944,Test
2012-01-03,GLENMARK.NS,0.0,-0.04156489691567314,Test
2012-01-03,GMDCLTD.NS,0.0,-0.09926862621225656,Test
2012-01-03,GMRAIRPORT.NS,0.0,0.06866081623008535,Test
2012-01-03,GODFRYPHLP.NS,0.0,0.07988903088644442,Test
2012-01-03,GODREJCP.NS,0.0,0.09318442887200258,Test
2012-01-03,GODREJIND.NS,0.0,0.03347448850333794,Test
2012-01-03,GODREJPROP.NS,0.0,-0.09180109093025456,Test
2012-01-03,GPIL.NS,0.0,0.1929027398114434,Test
2012-01-03,GRANULES.NS,0.0,0.02191399410244621,Test
2012-01-03,GRAPHITE.NS,0.0,-0.07108329578544029,Test
2012-01-03,GRASIM.NS,0.0,-0.004829345435159074,Test
2012-01-03,GRAVITA.NS,0.0,0.22556471926243793,Test
2012-01-03,GSPL.NS,0.0,-0.04122458532557746,Test
2012-01-03,GVT&D.NS,0.0,-0.07045740487241259,Test
2012-01-03,HAVELLS.NS,0.0,0.09155597022420048,Test
2012-01-03,HCLTECH.NS,0.0,0.033823194152521274,Test
2012-01-03,HDFCBANK.NS,0.0,-0.06929923077527489,Test
2012-01-03,HEG.NS,0.0,0.07923198327525227,Test
2012-01-03,HEROMOTOCO.NS,0.0,-0.05609759147312425,Test
2012-01-03,HFCL.NS,0.0,0.0747922272807866,Test
2012-01-03,HINDALCO.NS,0.0,0.15064476972342233,Test
2012-01-03,HINDCOPPER.NS,0.0,0.2070612328390331,Test
2012-01-03,HINDPETRO.NS,0.0,0.044397381075483966,Test
2012-01-03,HINDUNILVR.NS,0.0,-0.07890003874713186,Test
2012-01-03,HINDZINC.NS,0.0,-8.193036639131401e-05,Test
2012-01-03,HONAUT.NS,0.0,0.19494977644509273,Test
2012-01-03,HSCL.NS,0.0,-0.2460357467025403,Test
2012-01-03,ICICIBANK.NS,0.0,0.0228704952081506,Test
2012-01-03,IDBI.NS,0.0,-0.0257945830233072,Test
2012-01-03,IDEA.NS,0.0,0.07277861126141372,Test
2012-01-03,IFCI.NS,0.0,0.14589215605766026,Test
2012-01-03,IGL.NS,0.0,-0.11655958056299663,Test
2012-01-03,IIFL.NS,0.0,0.042952966716119784,Test
2012-01-03,INDHOTEL.NS,0.0,0.0,Test
2012-01-03,INDIACEM.NS,0.0,0.1034395921261453,Test
2012-01-03,INDIANB.NS,0.0,0.014739892054504905,Test
2012-01-03,INDUSINDBK.NS,0.0,0.01467351841581463,Test
2012-01-03,INDUSTOWER.NS,0.0,-0.0669573764799461,Test
2012-01-03,INFY.NS,0.0,-0.14408404451246548,Test
2012-01-03,IOB.NS,0.0,-0.059766015460275074,Test
2012-01-03,IOC.NS,0.0,0.016838914495677204,Test
