date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2023-01-02,-0.0160088524322478,-0.014908852432247802,49999.99999999999,109.99999999999999,0.0022,0.49999999999999994,HIGH_VOL,"['SAIL.NS', 'JSWENERGY.NS', 'GODFRYPHLP.NS']",[],False,100000.0,98399.11475677522,0.5,0.49999999999999994,0.3733771871987394,3.165743221602682,0.17141640566438882,-0.01600885243224781
2023-01-09,-0.001813300080853494,0.0003866999191465062,98399.11475677522,216.4780524649055,0.0022,1.0,BULL,"['MFSL.NS', 'HAVELLS.NS', 'HDFCLIFE.NS', 'ASTRAL.NS', 'MRF.NS']",[],False,98399.11475677522,98220.68763403085,0.0,1.0,0.28531574236853063,1.9967775010788071,0.20218113791724793,-0.017793123659691434
2023-01-16,-0.015289175517065443,-0.014189175517065443,49110.343817015426,108.04275639743395,0.0022,0.5,HIGH_VOL,"['MCX.NS', 'ADANIGREEN.NS', 'TATAINVEST.NS']",[],False,98220.68763403085,96718.9743013873,0.5,0.5,0.33496992276892756,2.5218440143795053,0.16869603050718382,-0.03281025698612705
2023-01-23,-0.0014002611936350705,0.0007997388063649292,96718.97430138728,212.78174346305204,0.0022,0.9999999999999999,BULL,"['PERSISTENT.NS', 'NHPC.NS', 'KEI.NS', 'OIL.NS', 'LODHA.NS']",['LODHA.NS'],False,96718.9743013873,96583.54247498488,1.1102230246251565e-16,0.9999999999999999,0.4292342695973724,5.03565084277896,0.21223049928250662,-0.03416457525015126
2023-01-31,0.010974162087880712,0.012074162087880713,48291.77123749243,106.24189672248335,0.0022,0.49999999999999994,HIGH_VOL,"['NYKAA.NS', 'KPITTECH.NS', 'RADICO.NS']",[],False,96583.54247498488,97643.46592512706,0.5,0.49999999999999994,0.2308372485791351,1.6254626149243792,0.16748799133473144,-0.023565340748729402
2023-02-07,-0.016441531286786694,-0.014241531286786693,97643.46592512705,214.8156250352795,0.0022,0.9999999999999999,BULL,"['M&MFIN.NS', 'VBL.NS', 'IDEA.NS', 'BLUESTARCO.NS', 'ZYDUSLIFE.NS']",[],False,97643.46592512706,96038.0578251688,1.1102230246251565e-16,0.9999999999999999,0.3464821643294016,2.685573045706648,0.2036866359623543,-0.03961942174831201
2023-02-14,-0.006020264999629807,-0.004920264999629807,48019.0289125844,105.64186360768568,0.0022,0.5,HIGH_VOL,"['OIL.NS', 'AUROPHARMA.NS', 'POLICYBZR.NS']",[],False,96038.0578251688,95459.88326701151,0.5,0.5,0.3268888857864776,2.4183500352531047,0.16905090419566296,-0.04540116732988497
2023-02-21,-0.050401292687137784,-0.048201292687137784,95459.88326701152,210.01174318742537,0.0022,1.0000000000000002,BULL,"['BDL.NS', 'ADANIPOWER.NS', 'TECHM.NS', 'KALYANKJIL.NS', 'ETERNAL.NS']",['ADANIPOWER.NS'],False,95459.88326701151,90648.58175059085,-2.220446049250313e-16,1.0000000000000002,0.4027722388154904,3.9346344618737668,0.2063089844859227,-0.09351418249409149
2023-02-28,0.019917543999520546,0.021017543999520546,45324.29087529542,99.71343992564992,0.0022,0.4999999999999999,HIGH_VOL,"['POLICYBZR.NS', 'TIINDIA.NS', 'GAIL.NS']",[],False,90648.58175059085,92454.07886610237,0.5000000000000001,0.4999999999999999,0.36429781824197144,2.9855390989097255,0.17054457023844927,-0.07545921133897626
2023-03-08,-0.050446891376034926,-0.048246891376034926,92454.07886610235,203.3989735054252,0.0022,0.9999999999999999,BULL,"['ADANIENT.NS', 'ADANIGREEN.NS', 'ADANIPORTS.NS', 'PFC.NS', 'AMBUJACEM.NS']","['ADANIENT.NS', 'ADANIPORTS.NS', 'AMBUJACEM.NS']",False,92454.07886610237,87790.05799227273,1.1102230246251565e-16,0.9999999999999999,0.4905054480039094,14.302640265467852,0.23822419748260673,-0.1220994200772727
