Date,Ticker,score,actual_alpha,Period,momentum
2020-04-30,TATAINVEST.NS,0.1682107542301365,-0.0062770810777674,Train,0.16821075423013657
2020-04-30,HDFCAMC.NS,0.1653528900561156,0.0508061566602588,Train,0.1653528900561156
2020-04-30,ICICIGI.NS,0.1627102923356294,0.0028963282180665,Train,0.16271029233562948
2020-04-30,SBILIFE.NS,0.16198905757068,0.069733935025082,Train,0.16198905757068
2020-04-30,ADANIPORTS.NS,0.1559909612639354,0.1012958823578532,Train,0.15599096126393547
2020-04-30,FEDERALBNK.NS,0.1548339447644458,0.0424236999990241,Train,0.15483394476444584
2020-04-30,ITC.NS,0.1518644548363074,0.0360975521746164,Train,0.15186445483630742
2020-04-30,ATGL.NS,0.1502821991296593,0.1637995231826257,Train,0.1502821991296593
2020-04-30,BAJAJHLDNG.NS,0.1500002934388757,0.0712085341377642,Train,0.15000029343887578
2020-04-30,NMDC.NS,0.1425279016768882,-0.0157310884230597,Train,0.14252790167688822
2020-04-30,ICICIBANK.NS,0.1407159814793173,-0.0198933342576236,Train,0.14071598147931735
2020-04-30,DABUR.NS,0.138653611615364,-0.1039962335334113,Train,0.138653611615364
2020-04-30,APOLLOHOSP.NS,0.136984835129155,0.0,Train,0.13698483512915507
2020-04-30,INDIANB.NS,0.1349087406706492,-0.039324710246769,Train,0.13490874067064929
2020-04-30,MCX.NS,0.1344417758896338,0.1962968931164429,Train,0.13444177588963388
2020-04-30,NHPC.NS,0.1335312254804562,-0.0594510263927161,Train,0.1335312254804562
2020-04-30,HAVELLS.NS,0.132745829956522,-0.0273484305640475,Train,0.132745829956522
2020-04-30,ABCAPITAL.NS,0.1291081655294387,0.023740001860464,Train,0.12910816552943874
2020-04-30,ALKEM.NS,0.119289566430815,-0.1123250743524739,Train,0.11928956643081506
2020-04-30,SHREECEM.NS,0.1187748104248721,-0.0290474019803146,Train,0.11877481042487215
2020-04-30,TCS.NS,0.117599989107229,-0.0140695243859326,Train,0.11759998910722906
2020-04-30,GODFRYPHLP.NS,0.1169253873852147,0.0114759786914446,Train,0.11692538738521471
2020-04-30,POWERINDIA.NS,0.1155396230466028,0.0362071769540618,Train,0.11553962304660285
2020-04-30,VBL.NS,0.1147724301568921,-0.1447270106729297,Train,0.11477243015689213
2020-04-30,INDUSTOWER.NS,0.108295558033654,0.0845604922483497,Train,0.10829555803365404
2020-04-30,INFY.NS,0.1068371812315027,-0.0270478648774593,Train,0.10683718123150271
2020-04-30,HDFCBANK.NS,0.1059375265657481,0.0665223948812404,Train,0.10593752656574819
2020-04-30,MFSL.NS,0.1044621368526673,-0.0157685768446448,Train,0.10446213685266736
2020-04-30,COCHINSHIP.NS,0.1001047161226839,-0.0769100431012285,Train,0.1001047161226839
2020-04-30,APLAPOLLO.NS,0.0995255401475954,0.0153295086070095,Train,0.09952554014759542
2020-04-30,MARUTI.NS,0.0940048243575734,-0.0130344467542435,Train,0.09400482435757346
2020-04-30,AUBANK.NS,0.0913218836859451,-0.1673725363881671,Train,0.09132188368594518
2020-04-30,ULTRACEMCO.NS,0.0902964697039161,-0.0175777193733318,Train,0.09029646970391611
2020-04-30,MRF.NS,0.089255595948982,-0.0376013914398788,Train,0.08925559594898202
2020-04-30,NATIONALUM.NS,0.0887280413091525,-0.1007068178353472,Train,0.08872804130915254
2020-04-30,BHARTIARTL.NS,0.088585812312784,-0.1052820099306381,Train,0.088585812312784
2020-04-30,BHEL.NS,0.0859994970153363,0.2189970737703793,Train,0.08599949701533632
2020-04-30,BHARATFORG.NS,0.0858949739978394,0.003681112828262,Train,0.08589497399783946
2020-04-30,RECLTD.NS,0.0851579683651952,-0.0131686925398923,Train,0.08515796836519525
2020-04-30,COROMANDEL.NS,0.084589563553215,0.0745586212096749,Train,0.08458956355321505
2020-04-30,ASIANPAINT.NS,0.084033121668334,-0.0081218198512176,Train,0.08403312166833406
2020-04-30,GODREJCP.NS,0.0817701450632109,0.1191941202743915,Train,0.08177014506321098
2020-04-30,RADICO.NS,0.0810632773241911,0.1026956452984059,Train,0.08106327732419119
2020-04-30,IOC.NS,0.0764862283724597,0.0099814062799399,Train,0.0764862283724597
2020-04-30,BOSCHLTD.NS,0.0728572942580769,-0.0837414214169873,Train,0.07285729425807694
2020-04-30,MARICO.NS,0.0727957088317193,0.0980898289795578,Train,0.07279570883171933
2020-04-30,INDUSINDBK.NS,0.0713759591391839,-0.0068113176972256,Train,0.07137595913918392
2020-04-30,GRASIM.NS,0.0686534460024512,0.0674308444690172,Train,0.06865344600245125
2020-04-30,LT.NS,0.0686505588627677,-0.0052846517418892,Train,0.0686505588627677
2020-04-30,BEL.NS,0.0681510381494188,-0.0364883593689238,Train,0.06815103814941885
2020-04-30,JINDALSTEL.NS,0.0669273945197033,0.2346449170340743,Train,0.06692739451970338
2020-04-30,DLF.NS,0.0610716621877101,0.0239958249467666,Train,0.0610716621877101
2020-04-30,BANKINDIA.NS,0.0600034199917167,0.0673212880433172,Train,0.060003419991716773
2020-04-30,TECHM.NS,0.0585215597949396,-0.0278859817569745,Train,0.05852155979493966
2020-04-30,HAL.NS,0.0583921737268421,0.0677775343283556,Train,0.05839217372684219
2020-04-30,MPHASIS.NS,0.0549366521015836,0.1549704332782494,Train,0.05493665210158367
2020-04-30,GMRAIRPORT.NS,0.0509855423522118,0.0893265523579052,Train,0.050985542352211845
2020-04-30,ADANIPOWER.NS,0.0502129679509523,0.2214015205986854,Train,0.050212967950952384
2020-04-30,HDFCLIFE.NS,0.0482463287130279,-0.0028963282180665,Train,0.04824632871302796
2020-04-30,YESBANK.NS,0.0477154450259494,0.0400716452182414,Train,0.04771544502594942
2020-04-30,TATASTEEL.NS,0.0475422898099424,-0.0052688303511379,Train,0.04754228980994249
2020-04-30,WIPRO.NS,0.044713625310727,0.0924001831100369,Train,0.04471362531072705
2020-04-30,ABB.NS,0.0445628271258463,-0.0896604482322959,Train,0.04456282712584639
2020-04-30,SIEMENS.NS,0.044080925583922,-0.0286812987410552,Train,0.044080925583922015
2020-04-30,TITAN.NS,0.0439926424241426,-0.0230752377856102,Train,0.043992642424142664
2020-04-30,BLUESTARCO.NS,0.0357112480532104,0.0084409995224074,Train,0.03571124805321048
2020-04-30,PFC.NS,0.0319513818934955,-0.1452803600871193,Train,0.03195138189349559
2020-04-30,POLYCAB.NS,0.031231647878353,0.0325834221046258,Train,0.031231647878353027
2020-04-30,COFORGE.NS,0.0288725857479202,0.1692077508354429,Train,0.0288725857479202
2020-04-30,PAGEIND.NS,0.0265526744850427,0.084974345361498,Train,0.02655267448504276
2020-04-30,POWERGRID.NS,0.0230971012964114,0.0006161765204429,Train,0.02309710129641147
2020-04-30,M&MFIN.NS,0.0213163098141815,-0.0914308936724593,Train,0.021316309814181596
2020-04-30,INDHOTEL.NS,0.0208672145924462,0.0230752377856102,Train,0.02086721459244622
2020-04-30,TRENT.NS,0.018486706435699,0.0330265091901416,Train,0.018486706435699028
2020-04-30,TVSMOTOR.NS,0.0184421357403787,0.0303262127989835,Train,0.01844213574037874
2020-04-30,ADANIENT.NS,0.0081660167754052,0.0587092604479612,Train,0.008166016775405203
2020-04-30,IDFCFIRSTB.NS,0.0068728238475398,0.1526189334022317,Train,0.00687282384753985
2020-04-30,CANBK.NS,0.0057044808536906,0.1145391610376607,Train,0.005704480853690639
2020-04-30,VOLTAS.NS,0.0017822833103014,0.0965540388215604,Train,0.0017822833103014013
2020-04-30,HINDUNILVR.NS,4.585105921221922e-05,-0.0848206712869095,Train,4.585105921221922e-05
2020-04-30,IREDA.NS,0.0,0.0,Train,0.0
2020-04-30,SWIGGY.NS,0.0,0.0,Train,0.0
2020-04-30,LENSKART.NS,0.0,0.0,Train,0.0
2020-04-30,IRFC.NS,0.0,0.0,Train,0.0
2020-04-30,ICICIAMC.NS,0.0,0.0,Train,0.0
2020-04-30,ENRIN.NS,0.0,0.0,Train,0.0
2020-04-30,GROWW.NS,0.0,0.0,Train,0.0
2020-04-30,PAYTM.NS,0.0,-0.0293438577668855,Train,0.0
2020-04-30,LGEINDIA.NS,0.0,0.0,Train,0.0
2020-04-30,NYKAA.NS,0.0,-0.0293438577668855,Train,0.0
2020-04-30,MAXHEALTH.NS,0.0,0.0244655031882528,Train,0.0
2020-04-30,WAAREEENER.NS,0.0,0.0,Train,0.0
2020-04-30,TMPV.NS,0.0,0.0,Train,0.0
2020-04-30,KALYANKJIL.NS,0.0,-0.0293438577668855,Train,0.0
2020-04-30,LODHA.NS,0.0,-0.0441111422223976,Train,0.0
2020-04-30,ADANIENSOL.NS,0.0,-0.0177273337442124,Train,0.0
2020-04-30,HYUNDAI.NS,0.0,0.0,Train,0.0
2020-04-30,MANKIND.NS,0.0,-0.0329295188989268,Train,0.0
2020-04-30,POLICYBZR.NS,0.0,0.0,Train,0.0
2020-04-30,PREMIERENE.NS,0.0,0.0,Train,0.0
2020-04-30,VMM.NS,0.0,0.0,Train,0.0
2020-04-30,TATACAP.NS,0.0,0.0,Train,0.0
2020-04-30,ETERNAL.NS,0.0,0.0,Train,0.0
2020-04-30,JIOFIN.NS,0.0,0.0,Train,0.0
2020-04-30,TMCV.NS,0.0,0.0,Train,0.0
2020-04-30,MAZDOCK.NS,0.0,-0.0019168689556984,Train,0.0
2020-04-30,UNITDSPR.NS,0.0,-0.0440931905018463,Train,0.0
2020-04-30,LTM.NS,0.0,0.0,Train,0.0
2020-04-30,EICHERMOT.NS,-0.0033936422652235,0.094844295429727,Train,-0.0033936422652235806
2020-04-30,CUMMINSIND.NS,-0.0047568333631576,0.0019168689556984,Train,-0.0047568333631576075
2020-04-30,BAJAJFINSV.NS,-0.0083693452420135,0.0156189303937969,Train,-0.008369345242013578
2020-04-30,KOTAKBANK.NS,-0.0115378674831368,0.0567287151636956,Train,-0.011537867483136847
2020-04-30,SBIN.NS,-0.0117417236382932,-0.0450629725837491,Train,-0.01174172363829327
2020-04-30,INDIGO.NS,-0.0136219267468568,-0.0512272527538778,Train,-0.013621926746856876
2020-04-30,ASTRAL.NS,-0.0140483467705425,0.0,Train,-0.014048346770542555
2020-04-30,FORTIS.NS,-0.0202657765701827,-0.041018356457019,Train,-0.02026577657018274
2020-04-30,SOLARINDS.NS,-0.0204556185721234,0.0175425309995449,Train,-0.020455618572123444
2020-04-30,360ONE.NS,-0.0251263798428953,-0.0588292570331526,Train,-0.02512637984289533
2020-04-30,GODREJPROP.NS,-0.0267925530267741,0.0792968715692123,Train,-0.02679255302677411
2020-04-30,JSWENERGY.NS,-0.0309074276986362,-0.0087988244202902,Train,-0.030907427698636285
2020-04-30,PNB.NS,-0.0334887076728808,-0.0318663256438172,Train,-0.03348870767288089
2020-04-30,UNIONBANK.NS,-0.0342685170435811,0.0068113176972256,Train,-0.034268517043581165
2020-04-30,PHOENIXLTD.NS,-0.0483506430661919,0.0480913101471102,Train,-0.04835064306619194
2020-04-30,CHOLAFIN.NS,-0.051042219211066,-0.0097684375895878,Train,-0.05104221921106606
2020-04-30,MOTILALOFS.NS,-0.0702426252565215,0.082955013816976,Train,-0.07024262525652153
2020-04-30,SBICARD.NS,-0.0829208288790874,-0.0481282989162025,Train,-0.08292082887908742
2020-04-30,PRESTIGE.NS,-0.0864122926464333,-0.0963276215312939,Train,-0.0864122926464333
2020-04-30,TATAPOWER.NS,-0.1047293620494553,0.2766358253500725,Train,-0.10472936204945535
2020-04-30,OBEROIRLTY.NS,-0.1134840478536151,-0.0239958249467666,Train,-0.11348404785361511
2020-04-30,BANKBARODA.NS,-0.1285647437303843,-0.0885246911593666,Train,-0.1285647437303843
2020-04-30,PERSISTENT.NS,-0.1431007674403637,0.1355923973766807,Train,-0.14310076744036374
2020-04-30,BAJFINANCE.NS,-0.186619086429995,0.012049071656496,Train,-0.18661908642999508
2020-06-02,IDEA.NS,0.6061358242126175,0.1546559229998433,Train,0.6061358242126175
2020-06-02,PATANJALI.NS,0.4236360092871501,0.6877517296404102,Train,0.4236360092871501
2020-06-02,JINDALSTEL.NS,0.30825839764165,0.1444279487713499,Train,0.30825839764165
2020-06-02,TATAPOWER.NS,0.2943631590942849,0.075133001478441,Train,0.2943631590942849
2020-06-02,INDUSTOWER.NS,0.2715739889650503,-0.1424174508077234,Train,0.2715739889650503
2020-06-02,ADANIGREEN.NS,0.2629672004152372,0.2145205944777914,Train,0.26296720041523725
2020-06-02,ADANIPOWER.NS,0.2391288543428978,-0.1181297184555184,Train,0.23912885434289782
2020-06-02,M&M.NS,0.232995441949363,0.0242219913207308,Train,0.23299544194936309
2020-06-02,BHEL.NS,0.2209139427260777,0.1673459284250805,Train,0.22091394272607778
2020-06-02,COFORGE.NS,0.1993796958143292,-0.0757583618841806,Train,0.1993796958143292
2020-06-02,MCX.NS,0.1962968931164429,-0.1723634136398003,Train,0.19629689311644297
2020-06-02,MPHASIS.NS,0.1851423782571357,-0.0187748865870967,Train,0.1851423782571357
2020-06-02,EICHERMOT.NS,0.1678664115015272,0.0053209465722306,Train,0.1678664115015272
2020-06-02,GRASIM.NS,0.1664671993126635,0.0065468521967357,Train,0.16646719931266357
2020-06-02,PERSISTENT.NS,0.165764342355567,0.1060731076237411,Train,0.16576434235556708
2020-06-02,OFSS.NS,0.1650466986739278,0.076618543085435,Train,0.16504669867392788
2020-06-02,ATGL.NS,0.1637995231826257,0.248759455348196,Train,0.16379952318262572
2020-06-02,GODREJCP.NS,0.1632873107762378,0.0466727167343732,Train,0.16328731077623784
2020-06-02,ADANIPORTS.NS,0.1585728379572479,-0.0129587763810827,Train,0.15857283795724794
2020-06-02,AUROPHARMA.NS,0.1583075093593585,0.0564119488248197,Train,0.15830750935935856
2020-06-02,MOTHERSON.NS,0.1522725364536165,-0.099622119115988,Train,0.15227253645361655
2020-06-02,RADICO.NS,0.1467888358002522,0.0503125549861871,Train,0.14678883580025226
2020-06-02,GMRAIRPORT.NS,0.1466035079572999,0.0129587763810827,Train,0.14660350795729996
2020-06-02,SUZLON.NS,0.1431006505640553,0.5690948813623864,Train,0.14310065056405535
2020-06-02,GLENMARK.NS,0.1425767331989691,0.1129977590703011,Train,0.14257673319896916
2020-06-02,MARICO.NS,0.1421830194814041,0.0237165483781434,Train,0.14218301948140416
2020-06-02,DIXON.NS,0.1283582331287429,0.1233942896997961,Train,0.1283582331287429
2020-06-02,GODREJPROP.NS,0.12340801379161,0.0974274072032663,Train,0.12340801379161001
2020-06-02,WIPRO.NS,0.1225721280889232,-0.0099147619942489,Train,0.12257212808892325
2020-06-02,AMBUJACEM.NS,0.1166140742169782,-0.0179740183883183,Train,0.1166140742169782
2020-06-02,PAGEIND.NS,0.1143182031283835,-0.0063683084914045,Train,0.11431820312838356
2020-06-02,TVSMOTOR.NS,0.1033483288707836,0.0019423687189578,Train,0.10334832887078368
2020-06-02,TATACOMM.NS,0.1024530044683508,0.1179310535912635,Train,0.10245300446835087
2020-06-02,VOLTAS.NS,0.0984709077772589,-0.1130813601561397,Train,0.09847090777725893
2020-06-02,PHOENIXLTD.NS,0.0922024523695079,-0.0568158050504549,Train,0.09220245236950793
2020-06-02,APLAPOLLO.NS,0.0889429892145851,0.0079803738241453,Train,0.08894298921458513
2020-06-02,BRITANNIA.NS,0.0862740317570792,-0.0091164099394783,Train,0.0862740317570792
2020-06-02,ZYDUSLIFE.NS,0.0860204014111178,-0.0123976364797391,Train,0.08602040141111782
2020-06-02,IDFCFIRSTB.NS,0.0852976453589144,-0.0182972347599641,Train,0.08529764535891447
2020-06-02,BDL.NS,0.0839823969877339,0.2169891467486472,Train,0.08398239698773396
2020-06-02,MOTILALOFS.NS,0.082955013816976,0.0782795003689768,Train,0.08295501381697606
2020-06-02,EXIDEIND.NS,0.0817776107526567,-0.1882284865962488,Train,0.08177761075265676
2020-06-02,BHARTIARTL.NS,0.0817314867860624,-0.1179310535912635,Train,0.08173148678606242
2020-06-02,HINDZINC.NS,0.0816575325812087,0.1083401762868291,Train,0.08165753258120874
2020-06-02,ULTRACEMCO.NS,0.0814586354703144,-0.0065468521967357,Train,0.08145863547031441
2020-06-02,HINDALCO.NS,0.0807513004014443,0.0155794463132205,Train,0.08075130040144432
2020-06-02,ITC.NS,0.0801907426764628,-0.0080171344578181,Train,0.08019074267646281
2020-06-02,VEDL.NS,0.0788823109587135,0.0769057641479393,Train,0.07888231095871359
2020-06-02,CIPLA.NS,0.0782667983327495,-0.0166050965511873,Train,0.07826679833274951
2020-06-02,BIOCON.NS,0.0780957548109611,0.0149130889557239,Train,0.07809575481096112
2020-06-02,BHARATFORG.NS,0.0767032289000622,-0.0404518066885044,Train,0.0767032289000622
2020-06-02,COROMANDEL.NS,0.0745586212096749,0.1611435769782585,Train,0.07455862120967492
2020-06-02,BAJAJHLDNG.NS,0.0712085341377642,0.0059919393322327,Train,0.07120853413776423
2020-06-02,SHREECEM.NS,0.0699889528633316,0.0435170866397891,Train,0.06998895286333161
2020-06-02,SBILIFE.NS,0.0699324047892589,-0.0313868526740383,Train,0.0699324047892589
2020-06-02,HAL.NS,0.0696944032840541,0.2156391023608994,Train,0.06969440328405412
2020-06-02,TIINDIA.NS,0.0693410032435381,0.0612061711951818,Train,0.0693410032435381
2020-06-02,TATASTEEL.NS,0.0683446502564376,-0.0153917840978449,Train,0.06834465025643764
2020-06-02,DLF.NS,0.0681069671691642,-0.058621642150615,Train,0.06810696716916428
2020-06-02,HEROMOTOCO.NS,0.0676072868771254,0.0433992009048435,Train,0.06760728687712549
2020-06-02,BAJAJ-AUTO.NS,0.063792533009754,0.0163000210284801,Train,0.06379253300975404
2020-06-02,IRCTC.NS,0.0625616073412839,-0.0579786369565426,Train,0.06256160734128394
2020-06-02,TRENT.NS,0.0623703669570271,0.1346807756753075,Train,0.062370366957027176
2020-06-02,JSWSTEEL.NS,0.0617147395143686,-0.0324139996239657,Train,0.06171473951436866
2020-06-02,MARUTI.NS,0.0599876693175566,-0.0312165183778496,Train,0.05998766931755664
2020-06-02,ADANIENT.NS,0.0587092604479612,0.0500755408093083,Train,0.05870926044796124
2020-06-02,NMDC.NS,0.0578823921845158,-0.0810757430315678,Train,0.05788239218451589
2020-06-02,KEI.NS,0.0575216689147408,0.1096251786750975,Train,0.0575216689147408
2020-06-02,RELIANCE.NS,0.0558830278492006,0.0405267743464388,Train,0.055883027849200656
2020-06-02,JUBLFOOD.NS,0.055708431929293,-0.0010447700676637,Train,0.055708431929293006
2020-06-02,ONGC.NS,0.0536059624928683,-0.1297376285620743,Train,0.053605962492868316
2020-06-02,INDHOTEL.NS,0.0524190955524957,-0.0601739288924882,Train,0.05241909555249575
2020-06-02,LT.NS,0.0519923038575055,-0.0468444386767671,Train,0.051992303857505515
2020-06-02,HDFCAMC.NS,0.0508061566602588,-0.2275098623235072,Train,0.050806156660258846
2020-06-02,CONCOR.NS,0.0484008499347735,0.0291142465257832,Train,0.04840084993477357
2020-06-02,CANBK.NS,0.0472178729943435,0.0173120687219908,Train,0.047217872994343546
2020-06-02,TATACONSUM.NS,0.0440931905018463,0.0163397776280916,Train,0.04409319050184632
2020-06-02,MUTHOOTFIN.NS,0.0435491994834432,0.0417798356910128,Train,0.04354919948344329
2020-06-02,LUPIN.NS,0.0421380567069692,0.0362364654021993,Train,0.0421380567069692
2020-06-02,POWERINDIA.NS,0.0362071769540618,0.0108911353659932,Train,0.036207176954061816
2020-06-02,MRF.NS,0.0354207246319212,-0.0019423687189578,Train,0.03542072463192126
2020-06-02,POLYCAB.NS,0.0345002910603242,-0.0224254487908216,Train,0.03450029106032425
2020-06-02,DIVISLAB.NS,0.0329295188989268,-0.0730078603763451,Train,0.03292951889892682
2020-06-02,HCLTECH.NS,0.0301719449788863,-0.0398297949406464,Train,0.030171944978886308
2020-06-02,RVNL.NS,0.0260509571571482,0.0527407446440758,Train,0.02605095715714824
2020-06-02,ABCAPITAL.NS,0.023740001860464,0.0739043846128036,Train,0.02374000186046407
2020-06-02,NAUKRI.NS,0.0213400107770012,0.0583404448634083,Train,0.02134001077700128
2020-06-02,TATAELXSI.NS,0.0206486624649689,0.0713887874194193,Train,0.020648662464968923
2020-06-02,OBEROIRLTY.NS,0.020115317275631,0.0134034248945297,Train,0.02011531727563104
2020-06-02,SOLARINDS.NS,0.0194593999552434,0.0138828168196405,Train,0.019459399955243435
2020-06-02,IOC.NS,0.0188241522717776,-0.0847418198471535,Train,0.01882415227177768
2020-06-02,SUNPHARMA.NS,0.0184528781937887,-0.0105179790988512,Train,0.018452878193788717
2020-06-02,POWERGRID.NS,0.0183435102646553,0.0446409542253034,Train,0.018343510264655385
2020-06-02,NTPC.NS,0.0177273337442124,-0.038100227474585,Train,0.017727333744212447
2020-06-02,TCS.NS,0.0161024205929536,0.0,Train,0.016102420592953658
2020-06-02,BAJAJFINSV.NS,0.0156189303937969,0.0189885956019313,Train,0.015618930393796995
2020-06-02,BAJFINANCE.NS,0.012049071656496,0.0754366565453664,Train,0.01204907165649606
2020-06-02,GODFRYPHLP.NS,0.0114759786914446,-0.0349841503777236,Train,0.011475978691444625
2020-06-02,UPL.NS,0.0110093374651629,0.0662996401540509,Train,0.011009337465162911
2020-06-02,BLUESTARCO.NS,0.0103578684781058,-0.1659406309436504,Train,0.01035786847810587
2020-06-02,TORNTPHARM.NS,0.0102020035175622,-0.0133192588977034,Train,0.010202003517562296
2020-06-02,JSWENERGY.NS,0.0089285093239221,0.0770919647422965,Train,0.008928509323922192
