Date,Ticker,predicted_alpha,actual_alpha,Period
2011-01-03,3MINDIA.NS,0.0,0.10836333149922295,Test
2011-01-03,AARTIIND.NS,0.0,-0.07294652141835271,Test
2011-01-03,ABB.NS,0.0,-0.03268144726425576,Test
2011-01-03,ABBOTINDIA.NS,0.0,0.04498125054680778,Test
2011-01-03,ABREL.NS,0.0,-0.1642247876156348,Test
2011-01-03,ACC.NS,0.0,0.06921287366957228,Test
2011-01-03,ACE.NS,0.0,-0.0327753285564944,Test
2011-01-03,ADANIENT.NS,0.0,0.05486737535414048,Test
2011-01-03,ADANIPORTS.NS,0.0,0.10412082942026077,Test
2011-01-03,ADANIPOWER.NS,0.0,0.0679337016959878,Test
2011-01-03,AIAENG.NS,0.0,-0.028502618919105216,Test
2011-01-03,AJANTPHARM.NS,0.0,0.12388233132613209,Test
2011-01-03,AMBUJACEM.NS,0.0,-0.01503691957051917,Test
2011-01-03,ANANTRAJ.NS,0.0,0.07104532585306864,Test
2011-01-03,APARINDS.NS,0.0,-0.055472220757575574,Test
2011-01-03,APLAPOLLO.NS,0.0,0.0829045535433754,Test
2011-01-03,APOLLOHOSP.NS,0.0,0.0534316162185999,Test
2011-01-03,APOLLOTYRE.NS,0.0,-0.07554086562188388,Test
2011-01-03,ASAHIINDIA.NS,0.0,0.06673547520249472,Test
2011-01-03,ASHOKLEY.NS,0.0,-0.010131055114894469,Test
2011-01-03,ASIANPAINT.NS,0.0,-0.006943574940418876,Test
2011-01-03,ASTRAL.NS,0.0,-0.06268255137655185,Test
2011-01-03,ATUL.NS,0.0,0.0755161212012331,Test
2011-01-03,AUROPHARMA.NS,0.0,0.0,Test
2011-01-03,AXISBANK.NS,0.0,0.014778652989791141,Test
2011-01-03,BAJAJ-AUTO.NS,0.0,-0.03437903013883059,Test
2011-01-03,BAJAJFINSV.NS,0.0,0.00483434786580994,Test
2011-01-03,BAJAJHLDNG.NS,0.0,-0.033236513593845496,Test
2011-01-03,BAJFINANCE.NS,0.0,-0.10375145224570817,Test
2011-01-03,BALKRISIND.NS,0.0,0.10100530196171888,Test
2011-01-03,BALRAMCHIN.NS,0.0,-0.07485859465194697,Test
2011-01-03,BANKBARODA.NS,0.0,0.08842784300400634,Test
2011-01-03,BANKINDIA.NS,0.0,0.11003951063347331,Test
2011-01-03,BATAINDIA.NS,0.0,-0.09409360359849199,Test
2011-01-03,BAYERCROP.NS,0.0,-0.04308059500066491,Test
2011-01-03,BBTC.NS,0.0,-0.11952380133334761,Test
2011-01-03,BEL.NS,0.0,0.11176874300701535,Test
2011-01-03,BEML.NS,0.0,-0.06549876808991068,Test
2011-01-03,BERGEPAINT.NS,0.0,-0.08111272757426337,Test
2011-01-03,BHARATFORG.NS,0.0,0.059556892245546625,Test
2011-01-03,BHARTIARTL.NS,0.0,0.0,Test
2011-01-03,BHEL.NS,0.0,0.02355929853339145,Test
2011-01-03,BIOCON.NS,0.0,-0.08889954787862622,Test
2011-01-03,BLUEDART.NS,0.0,0.0850637338282043,Test
2011-01-03,BLUESTARCO.NS,0.0,-0.12955534153745277,Test
2011-01-03,BOSCHLTD.NS,0.0,0.0568291189551028,Test
2011-01-03,BPCL.NS,0.0,-0.010163540050363587,Test
2011-01-03,BRIGADE.NS,0.0,-0.060900077876153695,Test
2011-01-03,BRITANNIA.NS,0.0,-0.002763054080446123,Test
2011-01-03,BSOFT.NS,0.0,0.21278951252837694,Test
2011-01-03,CANBK.NS,0.0,-0.026320003816225693,Test
2011-01-03,CANFINHOME.NS,0.0,0.0317239406448879,Test
2011-01-03,CARBORUNIV.NS,0.0,0.08194457736895522,Test
2011-01-03,CASTROLIND.NS,0.0,0.027612018468581634,Test
