Date,Ticker,predicted_alpha,actual_alpha,Period
2010-01-04,ABB.NS,0.0,0.015456635510720018,Test
2010-01-04,ADANIENT.NS,0.0,0.043706744349107166,Test
2010-01-04,ADANIPORTS.NS,0.0,0.15810410284312526,Test
2010-01-04,ADANIPOWER.NS,0.0,0.05358864718287706,Test
2010-01-04,AMBUJACEM.NS,0.0,-0.04116953949689851,Test
2010-01-04,APOLLOHOSP.NS,0.0,0.0,Test
2010-01-04,ASIANPAINT.NS,0.0,0.044322633832058145,Test
2010-01-04,AXISBANK.NS,0.0,0.11946413594925642,Test
2010-01-04,BAJAJ-AUTO.NS,0.0,-0.043706744349107166,Test
2010-01-04,BAJAJFINSV.NS,0.0,-0.024029430417969518,Test
2010-01-04,BAJAJHLDNG.NS,0.0,-0.08207639401841052,Test
2010-01-04,BAJFINANCE.NS,0.0,-0.08375715463212507,Test
2010-01-04,BANKBARODA.NS,0.0,0.16078790768331602,Test
2010-01-04,BEL.NS,0.0,-0.019429520607584586,Test
2010-01-04,BHARTIARTL.NS,0.0,0.0,Test
2010-01-04,BOSCHLTD.NS,0.0,0.05374449838468646,Test
2010-01-04,BPCL.NS,0.0,-0.07561178773995547,Test
2010-01-04,BRITANNIA.NS,0.0,0.03518878986163148,Test
2010-01-04,CANBK.NS,0.0,0.04993602859402554,Test
2010-01-04,CGPOWER.NS,0.0,-0.05290223665305481,Test
2010-01-04,CHOLAFIN.NS,0.0,-0.01143952208832301,Test
2010-01-04,CIPLA.NS,0.0,-0.05364840000645424,Test
2010-01-04,COALINDIA.NS,0.0,0.0,Test
2010-01-04,CUMMINSIND.NS,0.0,0.0717592319928094,Test
2010-01-04,DIVISLAB.NS,0.0,-0.09875789582434988,Test
2010-01-04,DLF.NS,0.0,0.0,Test
2010-01-04,DRREDDY.NS,0.0,0.006362993266070441,Test
2010-01-04,EICHERMOT.NS,0.0,-0.10838750991519217,Test
2010-01-04,GAIL.NS,0.0,0.016614016475778273,Test
2010-01-04,GODREJCP.NS,0.0,-0.0439000110744605,Test
2010-01-04,GRASIM.NS,0.0,0.040354242131514284,Test
2010-01-04,HCLTECH.NS,0.0,-0.003826636556264258,Test
2010-01-04,HDFCBANK.NS,0.0,-0.006912972460090781,Test
2010-01-04,HINDALCO.NS,0.0,0.015738701637085684,Test
2010-01-04,HINDUNILVR.NS,0.0,-0.03518878986163148,Test
2010-01-04,HINDZINC.NS,0.0,-0.007035936484707447,Test
2010-01-04,ICICIBANK.NS,0.0,-0.003893958629547785,Test
2010-01-04,INDHOTEL.NS,0.0,-0.018175491525981545,Test
2010-01-04,INFY.NS,0.0,0.0,Test
2010-01-04,IOC.NS,0.0,0.04320610306371164,Test
2010-01-04,ITC.NS,0.0,0.07352336257466655,Test
2010-01-04,JINDALSTEL.NS,0.0,-0.039162584321482355,Test
2010-01-04,JSWSTEEL.NS,0.0,0.09270249745059714,Test
2010-01-04,KOTAKBANK.NS,0.0,-0.011113649735313848,Test
2010-01-04,LT.NS,0.0,-0.15810410284312526,Test
2010-01-04,M&M.NS,0.0,-0.017688645414241227,Test
2010-01-04,MARUTI.NS,0.0,-0.06748691734381017,Test
2010-01-04,MOTHERSON.NS,0.0,0.017688645414241227,Test
2010-01-04,MUTHOOTFIN.NS,0.0,0.036908325966103044,Test
2010-01-04,NESTLEIND.NS,0.0,-1.3357985263842072,Test
2010-01-04,NTPC.NS,0.0,-0.0996977121136743,Test
2010-01-04,ONGC.NS,0.0,-0.006834227321021888,Test
2010-01-04,PFC.NS,0.0,0.052122755983248975,Test
2010-01-04,PIDILITIND.NS,0.0,-0.04432263383205816,Test
2010-01-04,PNB.NS,0.0,0.0,Test
2010-01-04,POWERGRID.NS,0.0,0.00924421250370882,Test
2010-01-04,RECLTD.NS,0.0,0.01143952208832301,Test
2010-01-04,RELIANCE.NS,0.0,0.0,Test
2010-01-04,SBIN.NS,0.0,-0.09358832745573153,Test
2010-01-04,SHREECEM.NS,0.0,0.008160758228419288,Test
2010-01-04,SHRIRAMFIN.NS,0.0,0.1203821862418472,Test
2010-01-04,SIEMENS.NS,0.0,0.10235481676268512,Test
2010-01-04,SOLARINDS.NS,0.0,-0.015456635510720018,Test
2010-01-04,SUNPHARMA.NS,0.0,-0.006362993266070448,Test
2010-01-04,TATACONSUM.NS,0.0,0.08192885484703118,Test
2010-01-04,TATAPOWER.NS,0.0,-0.06739269237085393,Test
2010-01-04,TATASTEEL.NS,0.0,0.007035936484707447,Test
2010-01-04,TCS.NS,0.0,0.059209991353358686,Test
2010-01-04,TECHM.NS,0.0,-0.004674095041517973,Test
2010-01-04,TITAN.NS,0.0,0.31743972747758525,Test
2010-01-04,TORNTPHARM.NS,0.0,0.12315143401337214,Test
2010-01-04,TRENT.NS,0.0,0.0,Test
2010-01-04,TVSMOTOR.NS,0.0,0.05682447173943778,Test
2010-01-04,ULTRACEMCO.NS,0.0,-0.008160758228419288,Test
2010-01-04,UNIONBANK.NS,0.0,0.007768257309411983,Test
2010-01-04,VEDL.NS,0.0,-0.05158202280986206,Test
2010-01-04,WIPRO.NS,0.0,0.022386684496434522,Test
2010-01-04,ZYDUSLIFE.NS,0.0,0.05166970659837686,Test
2010-02-03,ABB.NS,0.056327070182464675,-0.0031002558380331044,Test
2010-02-03,ADANIENT.NS,0.07454278812572007,-0.03729449158610732,Test
2010-02-03,ADANIPORTS.NS,0.16231862626628285,0.008532394090637177,Test
2010-02-03,ADANIPOWER.NS,0.05358864718287705,0.03527287942242441,Test
2010-02-03,AMBUJACEM.NS,-0.027228997241239946,0.005790315061064352,Test
2010-02-03,APOLLOHOSP.NS,0.03133454087273414,0.0,Test
2010-02-03,ASIANPAINT.NS,0.06804748839744452,-0.06529150036135767,Test
2010-02-03,AXISBANK.NS,0.07652388687695041,0.0,Test
2010-02-03,BAJAJ-AUTO.NS,-0.01287070057249427,0.03729449158610732,Test
2010-02-03,BAJAJFINSV.NS,-0.06093775638407256,-0.026605495023839076,Test
2010-02-03,BAJAJHLDNG.NS,-0.11898471998451356,0.014444227947596953,Test
2010-02-03,BAJFINANCE.NS,-0.12066548059822811,0.03875352928386493,Test
2010-02-03,BANKBARODA.NS,0.11784765861101001,-0.017866451647773895,Test
2010-02-03,BEL.NS,0.02144091406416008,0.0031002558380331044,Test
2010-02-03,BHARTIARTL.NS,-0.05109907839604216,0.0,Test
2010-02-03,BOSCHLTD.NS,0.002130272243382063,-0.060760029737153845,Test
2010-02-03,BPCL.NS,-0.11501102657927403,-0.0387382778873471,Test
2010-02-03,BRITANNIA.NS,-0.0424828092182678,0.007802237941479207,Test
2010-02-03,CANBK.NS,0.00699577952171952,0.01670918138430539,Test
2010-02-03,CGPOWER.NS,-0.012031801981310142,-0.020057406788601014,Test
2010-02-03,CHOLAFIN.NS,-0.04834784805442605,0.3394093753300732,Test
2010-02-03,CIPLA.NS,-0.05120735745430358,-0.06287123603648527,Test
2010-02-03,COALINDIA.NS,0.0,0.0,Test
2010-02-03,CUMMINSIND.NS,0.11262966666455405,-0.043370421163271555,Test
2010-02-03,DIVISLAB.NS,-0.09631685327219922,-0.004011594304800515,Test
2010-02-03,DLF.NS,-0.08139247537866288,0.0,Test
2010-02-03,DRREDDY.NS,0.008804035818221092,-0.05107029381372469,Test
2010-02-03,EICHERMOT.NS,-0.16000173605649656,0.03652788227173391,Test
2010-02-03,GAIL.NS,-0.022785222363540296,0.04276021920750748,Test
2010-02-03,GODREJCP.NS,-0.12157161015435979,0.07172298940268287,Test
2010-02-03,GRASIM.NS,0.05429478438717285,-0.06450055338669738,Test
2010-02-03,HCLTECH.NS,-0.058659877008773544,0.0,Test
2010-02-03,HDFCBANK.NS,-0.0498532215323968,0.041842506893426036,Test
2010-02-03,HINDALCO.NS,-0.04535575168807118,-0.019178843550004925,Test
2010-02-03,HINDUNILVR.NS,-0.11286038894153076,-0.007802237941479211,Test
2010-02-03,HINDZINC.NS,-0.06813038980986431,0.0017964688881246804,Test
2010-02-03,ICICIBANK.NS,-0.04683420770185381,0.04268950886827872,Test
2010-02-03,INDHOTEL.NS,-0.137560100599228,0.0,Test
2010-02-03,INFY.NS,-0.054833240452509285,0.043137178797010345,Test
2010-02-03,IOC.NS,0.0038068642243930697,0.0029895157076383627,Test
2010-02-03,ITC.NS,-0.004148236505232732,-0.02284162839178036,Test
2010-02-03,JINDALSTEL.NS,-0.10025703764663922,-0.0017964688881246804,Test
2010-02-03,JSWSTEEL.NS,0.031608044125440264,0.049315246834381626,Test
2010-02-03,KOTAKBANK.NS,-0.05405389880761987,-0.011670334744547518,Test
2010-02-03,LT.NS,-0.15388957941996767,-0.008532394090637191,Test
2010-02-03,M&M.NS,-0.06930287155554563,-0.004141406276483,Test
2010-02-03,MARUTI.NS,-0.11910114348511457,0.004141406276483,Test
2010-02-03,MOTHERSON.NS,-0.03392558072706317,-0.06837873995132791,Test
2010-02-03,MUTHOOTFIN.NS,0.0,-0.014707794780129332,Test
2010-02-03,NESTLEIND.NS,-1.4134701254641064,0.04353193445556184,Test
2010-02-03,NTPC.NS,-0.0996977121136743,-0.022651527963075624,Test
2010-02-03,ONGC.NS,-0.04623346616034046,-0.0005152640841266098,Test
2010-02-03,PFC.NS,0.015214430017145926,0.010141675457842735,Test
2010-02-03,PIDILITIND.NS,-0.02059777926667177,0.06529150036135767,Test
2010-02-03,PNB.NS,-0.04294024907230602,0.0030591388003232828,Test
2010-02-03,POWERGRID.NS,0.009244212503708818,-0.026010378616694127,Test
2010-02-03,RECLTD.NS,-0.025468803877780034,-0.010141675457842732,Test
2010-02-03,RELIANCE.NS,-0.03939923883931857,0.0,Test
2010-02-03,SBIN.NS,-0.13652857652803754,-0.014815225792587886,Test
2010-02-03,SHREECEM.NS,0.02210130048407786,-0.005790315061064338,Test
2010-02-03,SHRIRAMFIN.NS,0.08347386027574415,-0.10038683004015006,Test
2010-02-03,SIEMENS.NS,0.1432252514344298,0.05292443484857306,Test
2010-02-03,SOLARINDS.NS,0.02541379916102465,0.011497006306743864,Test
2010-02-03,SUNPHARMA.NS,-0.0039219507139197935,0.02237766721044632,Test
2010-02-03,TATACONSUM.NS,0.004257255767131892,-0.009958135322721117,Test
2010-02-03,TATAPOWER.NS,-0.06739269237085393,0.0357323472273524,Test
2010-02-03,TATASTEEL.NS,-0.05405851684044942,-0.04597146990760706,Test
2010-02-03,TCS.NS,0.004376750900849399,-0.016641012707364716,Test
2010-02-03,TECHM.NS,-0.05950733549402726,-0.08529316373986646,Test
2010-02-03,TITAN.NS,0.1980551184043388,0.02765234222962476,Test
2010-02-03,TORNTPHARM.NS,0.1255924765655228,0.004011594304800515,Test
2010-02-03,TRENT.NS,-0.11938460907324645,-0.004504674342549551,Test
2010-02-03,TVSMOTOR.NS,0.005210245598133381,0.006634027786823617,Test
2010-02-03,ULTRACEMCO.NS,0.005779784027239287,0.020501548916451326,Test
2010-02-03,UNIONBANK.NS,-0.03517199176289404,-0.0003315831010243242,Test
2010-02-03,VEDL.NS,-0.11267647613501892,0.10399670287541445,Test
2010-02-03,WIPRO.NS,-0.03244655595607476,0.008545153869984144,Test
2010-02-03,ZYDUSLIFE.NS,0.05411074915052752,0.04814439251920705,Test
2010-03-08,ABB.NS,0.04403006807789457,-0.014741877118901084,Test
2010-03-08,ADANIENT.NS,0.038406320594024976,-0.0542696070577195,Test
2010-03-08,ADANIPORTS.NS,0.11739939468719873,-0.001606189055978608,Test
2010-03-08,ADANIPOWER.NS,0.03527287942242441,0.04847149371323759,Test
2010-03-08,AMBUJACEM.NS,0.11984222450158422,-0.003445864118276371,Test
2010-03-08,APOLLOHOSP.NS,-0.004827509039567284,0.0,Test
2010-03-08,ASIANPAINT.NS,0.01457038059514386,0.01344792009005577,Test
2010-03-08,AXISBANK.NS,0.05300530751841683,-0.015620387198619981,Test
2010-03-08,BAJAJ-AUTO.NS,0.11299530376623962,0.0542696070577195,Test
2010-03-08,BAJAJFINSV.NS,-0.011897700243709744,0.002192307152976525,Test
2010-03-08,BAJAJHLDNG.NS,0.029152022727726285,-0.002192307152976525,Test
2010-03-08,BAJFINANCE.NS,0.053461324063994266,-0.0033853935563310303,Test
2010-03-08,BANKBARODA.NS,0.035138855870642936,0.054924204187865706,Test
2010-03-08,BEL.NS,0.05023057975396078,-0.0424110509484243,Test
2010-03-08,BHARTIARTL.NS,-0.05419282569465685,0.0,Test
2010-03-08,BOSCHLTD.NS,0.0058011208320855314,-0.02595540762443908,Test
2010-03-08,BPCL.NS,-0.06803288767187067,-0.026940389936455963,Test
2010-03-08,BRITANNIA.NS,0.025284898062161592,-0.003955223577467075,Test
2010-03-08,CANBK.NS,0.06971448890272222,-0.054138128012918486,Test
2010-03-08,CGPOWER.NS,0.02707291712732666,0.0803470084138381,Test
2010-03-08,CHOLAFIN.NS,0.3541171701102025,0.017245656504931532,Test
2010-03-08,CIPLA.NS,0.0028023640453453684,-0.04151725856500751,Test
2010-03-08,COALINDIA.NS,0.0,-0.018547775902325946,Test
2010-03-08,CUMMINSIND.NS,0.003759902752656122,0.09828688153536505,Test
2010-03-08,DIVISLAB.NS,0.06166200577703012,-0.007676791847267349,Test
2010-03-08,DLF.NS,-0.057560763179279044,0.0,Test
2010-03-08,DRREDDY.NS,0.014603306268105947,0.004435271575416656,Test
2010-03-08,EICHERMOT.NS,0.10308903284097329,0.04154676612723958,Test
2010-03-08,GAIL.NS,0.013465609422983906,0.07322358973814971,Test
2010-03-08,GODREJCP.NS,0.08920564952336527,0.06390856991746272,Test
2010-03-08,GRASIM.NS,0.04955135605382247,-0.03422646996183061,Test
2010-03-08,HCLTECH.NS,0.029506936779557184,-0.0421789583785837,Test
2010-03-08,HDFCBANK.NS,0.09484781441184287,0.024719588726942347,Test
2010-03-08,HINDALCO.NS,0.06173462018831625,0.021531684221559037,Test
2010-03-08,HINDUNILVR.NS,0.009680422179203172,-0.0790801220613635,Test
2010-03-08,HINDZINC.NS,0.08270993262644585,-0.032540631367469826,Test
2010-03-08,ICICIBANK.NS,0.09569481638669555,0.0,Test
2010-03-08,INDHOTEL.NS,0.016017481838837853,0.05990790723953836,Test
2010-03-08,INFY.NS,0.07264411557656753,0.0,Test
2010-03-08,IOC.NS,-0.026305094076885204,-0.017763283820866116,Test
