Ticker,Mean Return,Std,Skewness,Kurtosis,Min (worst day),Max (best day),ADF p-value
JPM,0.000602411856139507,0.017369971497677068,-0.11147259614356954,12.53862931311623,-0.1621057806991047,0.165620097637769,4.259350589304984e-24
RELIANCE.NS,0.0004994614350566829,0.016957488954713464,0.0741500635911961,9.129464362548125,-0.1410325192797965,0.1373071459196772,2.53256015898495e-28
TCS.NS,0.0006290603704307397,0.015423492124696608,0.05839940344249396,6.771380820137272,-0.0988300828843238,0.115206096835279,0.0
HDFCBANK.NS,0.0006540446425873661,0.014405821083172286,-0.16712086164808698,10.28258275113198,-0.1347538440757158,0.109747152032562,4.911084490321156e-28
