date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2024-01-10,0.10224205136101996,0.10334205136101997,49999.99999999999,109.99999999999999,0.0022,0.49999999999999994,HIGH_VOL,"['GVT&D.NS', 'NATIONALUM.NS', 'BDL.NS']",[],False,100000.0,110224.205136102,0.5,0.49999999999999994,0.44860454772574243,6.332829786875585,0.17623553099492864,0.10224205136102005
2024-02-12,-0.0005153187898413588,0.0016846812101586409,110224.20513610198,242.49325129942437,0.0022,0.9999999999999999,BULL,"['OFSS.NS', 'IREDA.NS', 'IOC.NS', 'IRFC.NS', 'CUMMINSIND.NS']",['IREDA.NS'],False,110224.205136102,110167.40453210004,1.1102230246251565e-16,0.9999999999999999,0.49209524485313555,15.01982897499511,0.23038379540282306,0.10167404532100055
2024-03-13,0.004567421951281715,0.0056674219512817155,55083.70226605002,121.18414498531006,0.0022,0.5,HIGH_VOL,"['TATAINVEST.NS', 'ABB.NS', 'OIL.NS']",['TATAINVEST.NS'],False,110167.40453210004,110670.58555387569,0.5,0.5,0.4907492052335196,14.408125534183965,0.19571702943910696,0.10670585553875678
2024-04-16,0.10704171824375222,0.10924171824375221,110670.58555387569,243.47528821852652,0.0022,1.0,BULL,"['EXIDEIND.NS', 'COCHINSHIP.NS', 'VEDL.NS', 'MOTILALOFS.NS', 'BSE.NS']",['BSE.NS'],False,110670.58555387569,122516.95519060473,0.0,1.0,0.42983063494940504,5.067608999418101,0.20673256443816393,0.22516955190604726
2024-05-17,0.016446065037868256,0.016886065037868256,24503.391038120946,53.90746028386609,0.0022,0.2,BEAR,"['HINDZINC.NS', 'POWERINDIA.NS', 'SUPREMEIND.NS', 'PRESTIGE.NS', 'RECLTD.NS']","['POWERINDIA.NS', 'SUPREMEIND.NS', 'RECLTD.NS']",False,122516.95519060473,124531.877003911,0.8,0.2,0.4719213335526909,9.179110270377803,0.043292247163605455,0.24531877003910996
2024-06-19,0.028315137553519876,0.028755137553519876,24906.3754007822,54.79402588172084,0.0022,0.2,BEAR,"['COCHINSHIP.NS', 'MOTHERSON.NS', 'RVNL.NS', 'LODHA.NS', 'IDEA.NS']","['COCHINSHIP.NS', 'LODHA.NS']",False,124531.877003911,128058.01423107475,0.8,0.2,0.48447055815855755,12.10797757872617,0.04613305396032421,0.28058014231074746
2024-07-19,-0.042036965711288794,-0.0409369657112888,64029.00711553737,140.86381565418222,0.0022,0.42857142857142855,HIGH_VOL,"['RVNL.NS', 'IREDA.NS', 'MAZDOCK.NS']","['RVNL.NS', 'IREDA.NS', 'MAZDOCK.NS']",False,128058.01423107475,122674.84387778732,0.5,0.5,0.4794035174430139,10.726074963005498,0.17799109724295162,0.22674843877787332
2024-08-20,0.08074407628885881,0.0829440762888588,122674.84387778732,269.8846565311321,0.0022,1.0,BULL,"['SUZLON.NS', 'TRENT.NS', 'MCX.NS', 'HINDPETRO.NS', 'LUPIN.NS']",['SUZLON.NS'],False,122674.84387778732,132580.11083057921,0.0,1.0,0.483517109953412,11.821396117539328,0.22799130591331312,0.3258011083057921
2024-09-18,0.0005765974934249544,0.0010165974934249545,26516.022166115843,58.33524876545486,0.0022,0.2,BEAR,"['BSE.NS', 'PREMIERENE.NS', 'RADICO.NS', 'KALYANKJIL.NS', 'AUBANK.NS']","['BSE.NS', 'PREMIERENE.NS', 'RADICO.NS', 'AUBANK.NS']",False,132580.11083057921,132656.5561901621,0.8,0.2,0.4827593525745049,11.603130795255824,0.04392999953607099,0.326565561901621
2024-10-18,-0.11683801165019866,-0.11463801165019866,132656.55619016214,291.8444236183567,0.0022,1.0000000000000002,BULL,"['MOTILALOFS.NS', 'NATIONALUM.NS', 'SIEMENS.NS', 'MCX.NS', 'TIINDIA.NS']","['MOTILALOFS.NS', 'SIEMENS.NS', 'MCX.NS', 'TIINDIA.NS']",False,132656.5561901621,117157.22793254071,-2.220446049250313e-16,1.0000000000000002,0.4748781721603002,9.733896320479799,0.22141689413060506,0.17157227932540708
