date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2024-01-10,0.263784963233293,0.26598496323329296,100000.0,220.0,0.0022,1.0,HIGH_VOL,"['GVT&D.NS', 'NATIONALUM.NS', 'BDL.NS', 'YESBANK.NS', 'IRFC.NS']",['YESBANK.NS'],False,100000.0,126378.4963233293,0.0,1.0,0.4583821373676535,7.2793573626255705,0.21715448224334458,0.2637849632332929
2024-02-12,-0.0005153187898413588,0.0016846812101586409,126378.49632332928,278.03269191132443,0.0022,0.8888888888888887,BULL,"['OFSS.NS', 'IREDA.NS', 'IOC.NS', 'IRFC.NS', 'CUMMINSIND.NS']",['IREDA.NS'],False,126378.4963233293,126313.37110954199,1.1102230246251565e-16,0.9999999999999999,0.49209524485313555,15.01982897499511,0.23038379540282306,0.26313371109541994
2024-03-13,0.008753910566360417,0.010949374080840613,126052.9080281801,277.31639766199623,0.0022,0.9979379611273616,HIGH_VOL,"['TATAINVEST.NS', 'ABB.NS', 'OIL.NS', 'ZYDUSLIFE.NS', 'BOSCHLTD.NS']",['TATAINVEST.NS'],False,126313.37110954199,127419.1070635704,0.0020620388726384498,0.9979379611273616,0.4979403036741512,18.414756074455525,0.25,0.274191070635704
2024-04-16,0.10704171824375222,0.10924171824375221,127419.1070635704,280.3220355398549,0.0022,1.0,BULL,"['EXIDEIND.NS', 'COCHINSHIP.NS', 'VEDL.NS', 'MOTILALOFS.NS', 'BSE.NS']",['BSE.NS'],False,127419.1070635704,141058.2672207396,0.0,1.0,0.42983063494940504,5.067608999418101,0.20673256443816393,0.41058267220739597
2024-05-17,0.08223032518934127,0.08443032518934127,141058.2672207396,310.32818788562713,0.0022,1.0,BEAR,"['HINDZINC.NS', 'POWERINDIA.NS', 'SUPREMEIND.NS', 'PRESTIGE.NS', 'RECLTD.NS']","['POWERINDIA.NS', 'RECLTD.NS']",False,141058.2672207396,152657.534404946,0.0,1.0,0.4719213335526909,9.179110270377803,0.21646123581802726,0.52657534404946
2024-06-19,0.14157568776759935,0.14377568776759936,152657.53440494597,335.84657569088114,0.0022,0.9999999999999999,BEAR,"['COCHINSHIP.NS', 'MOTHERSON.NS', 'RVNL.NS', 'LODHA.NS', 'IDEA.NS']",['LODHA.NS'],False,152657.534404946,174270.1298312322,1.1102230246251565e-16,0.9999999999999999,0.48447055815855755,12.10797757872617,0.23066526980162103,0.7427012983123218
2024-07-19,-0.01010102928831614,-0.007901029288316139,174270.1298312322,383.39428562871086,0.0022,0.8888888888888888,HIGH_VOL,"['RVNL.NS', 'IREDA.NS', 'MAZDOCK.NS', 'KALYANKJIL.NS', 'OIL.NS']","['RVNL.NS', 'IREDA.NS', 'MAZDOCK.NS']",False,174270.1298312322,172509.82214572825,0.0,1.0,0.487728463464868,13.20154464549084,0.22789478397703594,0.7250982214572825
2024-08-20,0.08074407628885881,0.0829440762888588,172509.82214572825,379.52160872060216,0.0022,1.0,BULL,"['SUZLON.NS', 'TRENT.NS', 'MCX.NS', 'HINDPETRO.NS', 'LUPIN.NS']",['SUZLON.NS'],False,172509.82214572825,186438.9683856404,0.0,1.0,0.483517109953412,11.821396117539328,0.22799130591331312,0.8643896838564038
2024-09-18,0.002882987467124775,0.005082987467124775,186438.9683856404,410.16573044840885,0.0022,1.0,BEAR,"['BSE.NS', 'PREMIERENE.NS', 'RADICO.NS', 'KALYANKJIL.NS', 'AUBANK.NS']","['PREMIERENE.NS', 'RADICO.NS']",False,186438.9683856404,186976.46959487986,0.0,1.0,0.4827593525745049,11.603130795255824,0.21964999768035495,0.8697646959487986
2024-10-18,-0.11683801165019866,-0.11463801165019866,186976.4695948799,411.34823310873577,0.0022,1.0000000000000002,BULL,"['MOTILALOFS.NS', 'NATIONALUM.NS', 'SIEMENS.NS', 'MCX.NS', 'TIINDIA.NS']","['MOTILALOFS.NS', 'SIEMENS.NS', 'MCX.NS', 'TIINDIA.NS']",False,186976.46959487986,165130.51066204027,-2.220446049250313e-16,1.0000000000000002,0.4748781721603002,9.733896320479799,0.22141689413060506,0.6513051066204028
2024-11-19,0.15925866329205232,0.16145866329205233,165130.5106620403,363.28712345648864,0.0022,1.0000000000000002,BEAR,"['WAAREEENER.NS', 'COFORGE.NS', 'PAYTM.NS', 'BSE.NS', 'LODHA.NS']",['WAAREEENER.NS'],False,165130.51066204027,191428.97505881079,-2.220446049250313e-16,1.0000000000000002,0.46183573718698645,7.685074886422915,0.2184095012007379,0.9142897505881078
